Base Peak MZ,Component RT,Base Peak Area,Component Area,Compound Name,Match Factor,Sample Name,File Name
38.96,10.0408986586275,405.706399243601,746.434396540974,Allyl chloride,55.0346898417487,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
48.95,10.2135122309292,275.440473455443,1038.90815623641,2-Cyanosuccinonitrile,53.1677231513338,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
39,10.3336488148127,179.720609320841,511.704055730819,"4,6-Heptadiyn-3-one",67.1174302335835,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
148.99,10.4549091562621,2714.38655471726,5399.76311402033,"Benzene, 2-methoxy-4-methyl-1-(1-methylethyl)-",78.4017742718114,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
149,10.4551412906977,2714.38655471726,5203.10344148201,"2'-Hydroxy-4',5'-dimethylacetophenone",79.1665218461775,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
148.99,10.6036219857705,1431.59103333593,2752.96814749012,"2'-Hydroxy-4',5'-dimethylacetophenone",72.558093419291,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
38.97,10.6051107655406,315.602527388579,569.742499705575,1-Phenyl-2-(4-methylphenyl)-diazene 1-oxide,59.1182271311131,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
57,10.6098722618714,1290.32368897458,830.947346707744,"Heptane, 2,3,4-trimethyl-",67.1269307730473,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
57.05,10.6185162170712,1290.32368897458,2546.22074902357,"Diazene, bis(1,1-dimethylethyl)-",61.3180688274028,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
40,10.7005564197841,130.598258544927,1418.02446832728,Methanesulfonylacetonitrile,68.7594152932248,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
55,10.7144464131994,5662.02240589133,37242.6992951351,Caprolactam,96.8766234348045,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
42,10.7146170449509,3484.34921445853,10647.7224918775,"4H-1,2,4-Triazol-4-amine",64.0893538837498,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
55,10.7150655165505,2964.84522410855,16243.4078174557,Caprolactam,89.1491883165012,V13.2_dc.si2_01272021_mature,V13.2_dc.si2_01272021_mature.D
113,10.7187429242291,5968.91622471629,39322.4565113729,Caprolactam,95.9238525399225,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
54.98,10.721201193628,3409.48490518742,22390.3820842623,Caprolactam,94.1381845955209,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
41,10.7213953202303,2989.26933069582,7319.31485807912,"1,5-Hexadiene",70.9621050388787,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
55,10.7248340262185,1452.39706033077,7167.06393477076,Caprolactam,89.0361787511227,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
113.05,10.7271536675389,1385.14839448643,6951.35116427579,Caprolactam,82.4805097079498,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
55,10.7272206862837,24645.1542451293,31403.0922802898,"Butanenitrile, 2-methyl-",59.3762780889341,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
55.01,10.7272230547141,25366.1882925552,34587.5812905757,"Butanedioic acid, cyclic hydrazide",61.9393248323674,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
113.05,10.7273336224524,21931.9927802007,139450.110081537,Caprolactam,98.8042869293072,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
113.1,10.727779710944,15716.0566554454,97995.2692220689,Caprolactam,98.0243654562652,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
55,10.7281092104801,960.082248542777,3371.84355349816,Caprolactam,86.6082069849005,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
113,10.7289508721039,21739.0527134093,133907.293586816,Caprolactam,98.446157357648,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
113.08,10.7295784262813,25976.3115151863,159104.358196057,Caprolactam,98.8807806645477,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
113.05,10.7301755095464,21739.0527134093,44908.1011273492,Cyclohexyl ethylphosphonofluoridate,66.3931056548541,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
86,10.7302396958637,5543.61279340742,11478.6567810776,4-Ethyl hydrogen itaconate,68.0089516718186,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
112.91,10.7312462075662,1016.49479235266,5635.09564329674,"Piperidine-2,5-dione",72.1379622255663,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
113,10.731246748147,1016.49479235266,6171.12427459444,Caprolactam,82.1833508319321,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
113,10.7320311285007,382.752090927121,1315.08773336331,2-{2-[2-(Acryloyloxy)-1-methylethoxy]-1-methylethoxy}-1-methylethyl acrylate,67.2746297487558,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
113.06,10.7320427459459,382.752090927121,969.656141254848,"2-Propenoic acid, (1-methyl-1,2-ethanediyl)bis[oxy(methyl-2,1-ethanediyl)] ester",74.4294634023341,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
112.92,10.7436429078677,631.314923664096,1398.48125953514,2-{2-[2-(Acryloyloxy)-1-methylethoxy]-1-methylethoxy}-1-methylethyl acrylate,70.1848742562597,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
55.97,10.7518619317993,357.849743064876,540.783364593916,"2,5-Pyrrolidinedione, 1-methyl-",77.7304077451481,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
54.91,10.7559472249603,309.758876472127,824.645993607639,"2-Butenal, 2-methyl-",61.9803695418935,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
42,10.769870702166,296.543802679058,2282.23683940252,"2-Propenoic acid, (1-methyl-1,2-ethanediyl)bis[oxy(methyl-2,1-ethanediyl)] ester",64.6323426190172,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
138.05,10.8026984613656,51.1895238533017,790.804960428407,N-(tert-Butyl)-1-cyclopropyl-2-methyl-5-oxopyrrolidine-2-carboxamide,67.3341550626828,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
39.9,10.8300297720265,226.869977828978,1405.61219203695,2-Cyanosuccinonitrile,66.3420649184553,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
38.96,10.8680208081212,1053.90192839544,2249.6223668097,Allyl chloride,54.2283385192986,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
40,10.9551901640789,299.113303598217,642.600900415443,2-Cyanosuccinonitrile,55.830511617972,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
132.98,10.9560166712077,665.946812479009,1176.57285650072,"2,5-Octadiyne, 4,4-diethyl-",58.3842379128988,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
38.97,11.1003606029367,106.909033836364,594.91015648718,2-Cyanosuccinonitrile,63.1243489680984,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
135,11.2109536826132,1485.30521334532,2730.64157160124,3-Methyl-4-isopropylphenol,72.7294154959792,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
40,11.2770582133818,233.021521751729,621.701142867483,2-Cyanosuccinonitrile,70.5852955480155,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
57,11.2830996467328,567.294412502105,1259.29661200186,"Sulfurous acid, isobutyl pentyl ester",72.3133220383607,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
40.97,11.2832128566072,741.637237689972,1141.80495704676,"Propane, 2-nitro-",54.2375184941619,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
54.99,11.3313144128714,1082.8245253603,4474.83021304153,"1,5-Heptadiene",58.4720243350209,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
84,11.3313281563026,1508.32763765903,2437.61034907514,"2-Pyrrolidinone, 5-(ethoxymethyl)-",74.5901238330957,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
83.93,11.3316045647687,1445.60588503793,3991.09953358145,"2-Pyrrolidinone, 5-(cyclohexylmethyl)-",67.1243555682087,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
84,11.3360412336067,1860.72569053994,3724.46262731904,"2-Pyrrolidinone, 5-(cyclohexylmethyl)-",71.0477099054005,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
84,11.337532207963,2972.2399000073,7366.05507083539,"[1,1'-Bicyclopentyl]-2-one",80.8219747644627,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
83.93,11.3383920562024,11656.0333717004,32575.4408506179,"[1,1'-Bicyclopentyl]-2-one",95.1546363356376,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
83.93,11.3384989856745,2023.72454186103,5255.10002266883,"2-Pyrrolidinone, 5-(cyclohexylmethyl)-",72.588910796199,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
83.92,11.338567320376,2976.66742905735,6110.35378341399,"2-Pyrrolidinone, 5-(cyclohexylmethyl)-",78.4263716800079,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
84,11.3385860270331,669.326314355642,972.330100978839,"2-Pyrrolidinone, 5-(cyclohexylmethyl)-",71.6149469586317,V13.2_dc.si2_01272021_mature,V13.2_dc.si2_01272021_mature.D
84,11.3386861823925,7510.75881167333,22255.0275402528,"[1,1'-Bicyclopentyl]-2-one",91.8085008335834,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
84,11.3393756272784,29654.7522485093,82244.5143818428,"[1,1'-Bicyclopentyl]-2-one",96.5460582919121,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
84,11.3395268240799,17411.978619142,48172.6894359489,"[1,1'-Bicyclopentyl]-2-one",97.4773427521494,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
84,11.339574567447,1320.37877351403,3048.44606901653,"Cyclopentanecarboxylic acid, 1-amino-, ethyl ester",73.6810876495397,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
84,11.3401278952258,1873.51158878222,5950.47759989489,"[1,1'-Bicyclopentyl]-2-one",73.8266294217933,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
84,11.3404072154026,3579.49499336717,8858.84862401786,"[1,1'-Bicyclopentyl]-2-one",87.1221143999079,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
83.92,11.341025951077,4681.51303759605,13440.5556161944,"[1,1'-Bicyclopentyl]-2-one",90.0432078176456,V7.3_dx.aa4_01042021_young,V7.3_dx.aa4_01042021_young.D
84,11.3414267717123,1504.01243855288,2957.79226818034,"2-Pyrrolidinone, 5-(cyclohexylmethyl)-",71.9783325610932,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
84,11.3439549010667,1739.69408190915,4081.68346477517,"Cyclopentene, 3,3'-oxybis-",67.6371225822363,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
84,11.3439761659318,590.900951206935,587.886650314372,"2-Pyrrolidinone, 5-(cyclohexylmethyl)-",63.1240245249966,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
83.93,11.344225902255,1679.97447081009,3987.06378189519,"Cyclopentanecarboxylic acid, 1-amino-, ethyl ester",71.9470340725535,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
81,11.3443765959768,2320.34894015975,6863.89079352414,"N,N,N',N'-Tetraethyl-1,2-di-furan-2-yl-ethane-1,2-diamine",60.8631899296068,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
57.05,11.5391357061892,564.692953767995,2288.17479698766,"Sulfurous acid, isobutyl pentyl ester",60.7150415084955,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
73.03,11.5556893519865,595.55357977867,2658.8685660479,"Cyclohexasiloxane, dodecamethyl-",55.1882103173417,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
73.03,11.5566968307813,566.950653550318,1298.57794812526,"1,3-Dioxolane, 2-(1-methylpropyl)-",58.3512628620142,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
73,11.5623475811117,430.372202225422,681.216924869331,"Propane, 2-methoxy-2-methyl-",61.6829316272087,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
73,11.5633481745039,315.642893909457,407.238104562129,"Cyclohexasiloxane, dodecamethyl-",59.4706514413814,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
73.03,11.565070023778,1538.4969536486,4498.12055399175,"Cyclohexasiloxane, dodecamethyl-",76.6675959705245,V8.1_bx.ts3_01052021_young,V8.1_bx.ts3_01052021_young.D
73.03,11.5652044325846,425.485328347953,625.841720661923,"3,7,11,15-tetramethylhexadecan-1,2,3-triol silylated",56.8756316632644,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
84,11.6687749220617,191.829622208406,447.657157569811,"Methane-d, trichloro-",69.3375342233348,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
91,11.739257290403,66.8046820544668,590.753686193591,Benzaldehyde benzyl ethyl acetal,59.4943259319712,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
98.02,11.8944464139108,285.158498310095,707.313857433294,2-(2-Piperidin-1-yl-ethyl)-pyridine,61.5353928035304,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
91,11.9277135847797,729.021919897979,657.195457363295,"d-Proline, 1-(phenylmethyl)-, methyl ester",67.934614944207,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
91.05,11.9287820785341,636.513094828466,1344.16445060917,"1H-Pyrrolo[3,2-b]pyridine, Ac derivative",70.6414651506075,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
40,11.9471471798598,333.672208135741,552.788309486123,2-Cyanosuccinonitrile,67.4873604535779,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
71.1,11.9706182990738,756.113034866324,2756.43689839091,"Octane, 3-ethyl-",75.4033061537573,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
135,11.9948071511473,337.0586101462,529.677754791145,Benzyl 4-[2-(4-methoxyphenyl)-2-oxoacetyl]piperazine-1-carboxylate,75.412217504392,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
91.04,12.0515493163411,376.636317071874,732.405096607145,"1,2-Propanediol, 3-benzyloxy-1,2-diacetyl-",63.647708555491,V13.2_dc.si2_01272021_mature,V13.2_dc.si2_01272021_mature.D
91,12.0563026285362,318.11359938953,1712.60826770711,"Cyclobutanone, 3-phenylmethyl-",74.8442864926262,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
116.95,12.0578161996939,266.10200365829,1127.67067535772,"Benzeneethanol, .beta.-ethenyl-",64.9514910989482,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
79.01,12.1095393518485,321.395827016826,574.765306150151,"2,2,2-Trifluoroethyl methanesulfonate",55.7824369060016,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
79,12.1121754566082,978.753394558544,6730.66475451762,"2(1H)-Naphthalenone, 3,4,5,6,7,8-hexahydro-",74.1532198350706,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
40,12.1426075118543,176.857956416794,422.680965739643,2-Cyanosuccinonitrile,71.8787950092872,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
73,12.1609358336778,161.951191999795,177.679697958362,"2,3,4-Trihydroxybenzoic acid, 4TMS derivative",51.6626146343045,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
91,12.209537550978,108.080351781419,259.924216361097,"Pyrimidine-5-carboxylic acid, 1,2,3,4-tetrahydro-6-methyl-4-(4-methylphenyl)-2-oxo-, benzyl ester",64.3273510056121,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
135,12.2514350780656,196.453530441736,180.348188504202,"1H-Pyrazole-3-carboxylic acid, 5-(1,1-dimethylethyl)-, methyl ester",69.810716616876,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
57,12.253145262473,925.360265766423,4633.7292151422,"Pentanoic acid, 1,1-dimethylpropyl ester",80.3352271445822,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
57.05,12.2556637262606,925.360265766423,3415.21569891863,"Pentane, 2,2,3,4-tetramethyl-",75.9954443409547,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
40,12.4443860746507,186.013042914508,118.730608871006,"3-Aminopyridine, N-heptafluorobutyryl-",56.1400731246295,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
105.01,12.5507671017159,3006.07324719994,33757.7425767221,Ylangene,90.5245323909492,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
119,12.552255448025,2920.81240100601,11934.0507725909,"1-Methyl-3-phenyl-2,4,5-trioxoimidazolidine",65.6360260426808,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
105,12.55274553546,269.702651830671,1404.8886269965,"Benzamide, 3-methyl-N-(2-phenylethyl)-N-butyl-",61.5533811771634,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
118.91,12.5527913502476,2916.91365020964,11611.98953539,"Benzamide, 3-methyl-N-(2-phenylethyl)-N-butyl-",51.5164585024663,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
104.94,12.5543579566329,269.702651830671,1098.82451755273,"cis-Muurola-4(15),5-diene",61.4003056651082,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
105.06,12.6135965584731,618.604205727605,1891.76487661268,"2,4-Quinolinediol",72.2855124938634,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
105,12.6147590157846,638.028613860207,3256.43245611258,"2-Phenylacetamide, N-(1-phenyl-2-propyl)-",68.8977260743597,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
57.02,12.6300762802578,3702.23610515023,14109.8567502481,"Dodecane, 2,6,11-trimethyl-",92.8499154431955,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
57,12.6340085674363,3702.23610515023,16717.2867631739,"Undecane, 4,7-dimethyl-",84.7030853611355,V13.1_ec.si2_01272021_mature,V13.1_ec.si2_01272021_mature.D
84,12.6346789394654,395.954446687643,1504.6567299738,Ethyl 1-methylpipecolinate,60.2254663085878,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
57,12.6348017505132,4520.16915604413,17491.0353386901,"Heptane, 2,3,4-trimethyl-",87.1245627414271,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
70,12.6348881168681,846.183326488503,2749.87583868523,N-Methyl-N-n-decyltrifluoroacetamide,50.6477230996904,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
57.06,12.6350233644387,4520.16915604413,22682.384332247,Tetradecane,89.4959112007764,V13.3_ec.si1_01272021_mature,V13.3_ec.si1_01272021_mature.D
57,12.6357078798019,4162.7613013401,23267.5885524736,Tetradecane,92.6624881038506,V13.2_dc.si2_01272021_mature,V13.2_dc.si2_01272021_mature.D
40.99,12.637831705089,2174.96746976169,9366.04959390473,2-Undecen-4-ol,65.9900652691743,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
57,12.6378430113078,3593.8121284838,17492.5306887339,"Dodecane, 5-methyl-",92.4025886969349,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
57.05,12.637957115985,3593.8121284838,16795.9734583218,"Undecane, 3,7-dimethyl-",91.1697467505619,V12.3_ac.ta2_01262021_mature,V12.3_ac.ta2_01262021_mature.D
57,12.6388504420043,3282.67296673268,16449.7049351452,"Undecane, 5-methyl-",86.9449062193588,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
57.04,12.6389374542858,5910.38191839722,30842.4884091821,Tetradecane,94.4455202446792,V9.11_cx.zm4_01192021_mature,V9.11_cx.zm4_01192021_mature.D
57,12.6389464471023,3706.84566400531,17993.3867227107,Hexadecane,91.5862600574025,V9.1_cx.ft3_01182021_mature,V9.1_cx.ft3_01182021_mature.D
57.05,12.6390886350042,3282.67296673268,16158.0981368233,Tetradecane,87.2023986912009,V9.10_ac.zm2_01192021_mature,V9.10_ac.zm2_01192021_mature.D
57,12.639094928799,5046.97311314851,25928.1850491474,Tetradecane,93.7238749367852,V9.3_ex.ft3_01182021_mature,V9.3_ex.ft3_01182021_mature.D
57,12.6391425647721,5075.49726852388,26387.7897201584,Tetradecane,91.8642846996979,V6.2_ec.al2_12312020_young,V6.2_ec.al2_12312020_young.D
57.01,12.6393032082153,3620.30186327893,17335.2594031831,"Sulfurous acid, 2-ethylhexyl isohexyl ester",92.0065448831263,V12.1_ex.ta3_01262021_mature,V12.1_ex.ta3_01262021_mature.D
57.04,12.6393200191175,4060.67026568541,19617.8472957774,Tetradecane,89.482901941412,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
57.02,12.6399765773805,6343.62445173183,31605.719793991,Tetradecane,94.6510365353158,V9.9_cx.zm3_01192021_mature,V9.9_cx.zm3_01192021_mature.D
57,12.6401533259031,4523.5885693435,23265.8531360334,Tetradecane,90.2459370440741,V6.4_ac.ac1_12312020_young,V6.4_ac.ac1_12312020_young.D
57.03,12.6406552568489,4243.75376915737,22734.8015497766,Tetradecane,90.6111839046922,V8.1_bx.ts3_01052021_young,V8.1_bx.ts3_01052021_young.D
57.01,12.6406719726343,3214.358191429,15016.7518455204,"Undecane, 4,7-dimethyl-",91.4158307519603,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
57,12.6407192179112,3214.358191429,13921.7497962841,"Decane, 6-ethyl-2-methyl-",88.7544964907313,V8.3_dx.ts2_01052021_young,V8.3_dx.ts2_01052021_young.D
57,12.640824292018,3594.18956996565,18371.7113149603,Tetradecane,88.7526065721229,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
57.01,12.6408608309392,3952.42146064959,20305.4976402745,"Octane, 3,5-dimethyl-",89.6720436366893,V6.3_dc.ac1_12312020_young,V6.3_dc.ac1_12312020_young.D
57.03,12.6408831805267,3594.18956996565,18202.0012250073,"Undecane, 5-methyl-",88.9919914953909,V7.1_dx.aa3_01042021_young,V7.1_dx.aa3_01042021_young.D
57.05,12.6409469079815,3293.09261604696,15694.8501877744,"Undecane, 4,7-dimethyl-",92.020112438666,V9.2_ex.ft4_01182021_mature,V9.2_ex.ft4_01182021_mature.D
40.97,12.6410836049865,1576.90570109774,6773.00536233226,"3,3-Dimethylbutyl methylphosphonofluoridate",56.6681390428648,V12.2_cc.ta2_01262021_mature,V12.2_cc.ta2_01262021_mature.D
57,12.6411543647135,4243.75376915737,13962.3910709216,"2,2-Dimethyl-3-heptanone",72.3068850243211,V8.1_bx.ts3_01052021_young,V8.1_bx.ts3_01052021_young.D
57,12.6412555263192,3196.82431943887,15750.1412012938,"Undecane, 5,7-dimethyl-",86.4996163750383,V8.2_dc.ts2_01052021_young,V8.2_dc.ts2_01052021_young.D
